Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
01/01/2004,3.9,0,268,0
02/01/2004,3.9,0,268,0
03/01/2004,3.9,0,267,0
04/01/2004,3.9,0,267,0
05/01/2004,3.8,0,267,0
06/01/2004,3.8,0,266,0
07/01/2004,3.8,0,266,0
08/01/2004,3.7,0,265,0
09/01/2004,3.7,0,264,0
10/01/2004,3.7,0,264,0
11/01/2004,3.6,0,263,0
12/01/2004,3.6,0,262,0
13/01/2004,3.6,0,261,0
14/01/2004,3.5,0,260,0
15/01/2004,3.5,0,259,0
16/01/2004,3.4,0,258,0
17/01/2004,3.4,0,256,0
18/01/2004,3.4,0,254,0
19/01/2004,3.4,0,252,0
20/01/2004,3.4,0,250,0
21/01/2004,3.3,0,247,0
22/01/2004,3.3,0,244,0
23/01/2004,3.3,0,242,0
24/01/2004,3.3,0,239,0
25/01/2004,3.2,0,237,0
26/01/2004,3.2,0,234,0
27/01/2004,3.9,0,232,0
28/01/2004,4.9,0,230,0
29/01/2004,4.9,0,227,0
30/01/2004,4.9,0,225,0
31/01/2004,4.8,0,223,0
01/02/2004,4.8,0,220,0
02/02/2004,4.8,0,218,0
03/02/2004,4.7,0,216,0
04/02/2004,4.7,0,213,0
05/02/2004,4.7,0,211,0
06/02/2004,4.6,0,209,0
07/02/2004,4.6,0,206,0
08/02/2004,4.6,0,204,0
09/02/2004,4.5,0,202,0
10/02/2004,4.5,0,200,0
11/02/2004,4.5,0,197,0
12/02/2004,4.4,0,195,0
13/02/2004,4.4,0,193,0
14/02/2004,4.4,0,191,0
15/02/2004,4.3,0,189,0
16/02/2004,4.3,0,186,0
17/02/2004,4.2,0,184,0
18/02/2004,4.3,0,182,0
19/02/2004,4.5,0,179,0
20/02/2004,4.8,0,177,0
21/02/2004,4.8,0,175,0
22/02/2004,4.8,0,172,0
23/02/2004,4.7,0,170,0
24/02/2004,4.7,0,168,0
25/02/2004,4.7,0,165,0
26/02/2004,4.6,0,163,0
27/02/2004,4.6,0,161,0
28/02/2004,4.5,0,158,0
29/02/2004,4.5,0,156,0
01/03/2004,4.4,0,153,0
02/03/2004,4.4,0,151,0
03/03/2004,4.3,0,149,0
04/03/2004,4.3,0,147,0
05/03/2004,4.2,0,145,0
06/03/2004,4.2,0,143,0
07/03/2004,4.2,0,141,0
08/03/2004,4.1,0,139,0
09/03/2004,6.96,0,137,0
10/03/2004,10.9,0,135,0
11/03/2004,14.4,0,134,0
12/03/2004,15.4,0,137,0
13/03/2004,16.2,0,140,0
14/03/2004,18.4,0,144,0
15/03/2004,21,0,147.7,0
16/03/2004,23.4,0,151.5,0
17/03/2004,25.2,0,155.3,0
18/03/2004,25.7,0,158.5,0
19/03/2004,24,0,161.7,0
20/03/2004,20.6,0,165,0
21/03/2004,17.1,0,168.2,0
22/03/2004,12.7,0,171.5,0
23/03/2004,10,0,174.9,0
24/03/2004,9.2,0,177,0
25/03/2004,9.5,0,179,0
26/03/2004,9.6,0,181,0
27/03/2004,9.6,0,182.8,0
28/03/2004,9.1,0,184.7,0
29/03/2004,8.5,0,186.6,0
30/03/2004,7.9,0,187.8,0
31/03/2004,7.9,0,188.8,0
01/04/2004,7.9,0,190,0
02/04/2004,8.1,0,191.1,0
03/04/2004,8.3,0,191.7,0
04/04/2004,7.5,0,192.4,0
05/04/2004,6.5,0,192.7,0
06/04/2004,5.6,0,191.7,0
07/04/2004,5.4,0,190,0
08/04/2004,5.8,0,188.3,0
09/04/2004,6.8,0,186.8,0
10/04/2004,7.7,0,186.3,0
11/04/2004,7.9,0,186.3,0
12/04/2004,7.1,0,186.3,0
13/04/2004,6.2,0,186.3,0
14/04/2004,5.8,0,185.6,0
15/04/2004,5.7,0,184.6,0
16/04/2004,5.4,0,182.9,0
17/04/2004,5,0,180.9,0
18/04/2004,4.8,0,178.7,0
19/04/2004,4.7,0,176.5,0
20/04/2004,4.6,0,174.2,0
21/04/2004,4.5,0,171.7,0
22/04/2004,4.4,0,169.4,0
23/04/2004,4.3,0,167.4,0
24/04/2004,4.2,0,165.4,0
25/04/2004,4.1,0,163.3,0
26/04/2004,4,0,161.2,0
27/04/2004,3.9,0,159.4,0
28/04/2004,3.8,0,157.3,0
29/04/2004,3.7,0,155.4,0
30/04/2004,3.6,0,153.3,0
01/05/2004,3.5,0,151.3,0
02/05/2004,3.4,0,149.2,0
03/05/2004,3.4,0,147.3,0
04/05/2004,5.2,0,147.3,0
05/05/2004,6.9,0,146.8,0
06/05/2004,8.7,0,149.5,0
07/05/2004,8.1,0,153.5,0
08/05/2004,6.5,0,157.3,0
09/05/2004,5.4,0,159.5,0
10/05/2004,4.5,0,160.5,0
11/05/2004,4.3,0,160.5,0
12/05/2004,4.3,0,159,0
13/05/2004,4.2,0,157.2,0
14/05/2004,4.1,0,155.3,0
15/05/2004,4,0,153.3,0
16/05/2004,3.9,0,151.2,0
17/05/2004,6.3,0,149.5,0
18/05/2004,7.3,0,149,0
19/05/2004,7.7,0,147.2,0
20/05/2004,7.7,0,145.4,0
21/05/2004,7.7,0,143.9,0
22/05/2004,7.6,0,142.4,0
23/05/2004,7.6,0,140.9,0
24/05/2004,7.8,0,139.4,0
25/05/2004,8.1,0,137.4,0
26/05/2004,8.3,0,135.3,0
27/05/2004,6.6,0,133.4,0
28/05/2004,4.6,0,134.9,0
29/05/2004,4.1,0,134.9,0
30/05/2004,3.7,0,133.3,0
31/05/2004,3.7,0,131.7,0
01/06/2004,4.5,0,130.1,0
02/06/2004,4.8,0,128.5,0
03/06/2004,4.9,0,127.2,0
04/06/2004,4.9,0,126,0
05/06/2004,4.9,0,124.8,0
06/06/2004,4.9,0,123.6,0
07/06/2004,4.8,0,122.5,0
08/06/2004,5.1,0,121.5,0
09/06/2004,6,0,120.6,0
10/06/2004,6.3,0,119.6,0
11/06/2004,6.9,0,118.7,0
12/06/2004,7.1,0,118.2,0
13/06/2004,7.1,0,117.7,0
14/06/2004,7.1,0,117.2,0
15/06/2004,7,0,116.7,0
16/06/2004,6.9,0,116.2,0
17/06/2004,6.8,0,115.7,0
18/06/2004,6.7,0,115.2,0
19/06/2004,6.6,0,114.7,0
20/06/2004,6.5,0,114.2,0
21/06/2004,6.4,0,113.7,0
22/06/2004,6.3,0,113.2,0
23/06/2004,6.2,0,112.7,0
24/06/2004,6,0,112.2,0
25/06/2004,5.9,0,111.7,0
26/06/2004,5.8,0,111.2,0
27/06/2004,5.7,0,110.7,0
28/06/2004,5.6,0,110.2,0
29/06/2004,5.5,0,109.7,0
30/06/2004,5.5,0,109.2,0
01/07/2004,5.4,0,108.7,0
02/07/2004,5.3,0,108.2,0
03/07/2004,5.3,0,107.2,0
04/07/2004,5.6,0,106.2,0
05/07/2004,5.5,0,105.2,0
06/07/2004,5.7,0,104.2,0
07/07/2004,5.7,0,103.4,0
08/07/2004,5.6,0,102.4,0
09/07/2004,5.6,0,101.4,0
10/07/2004,5.6,0,100.4,0
11/07/2004,5.6,0,99.4,0
12/07/2004,5.5,0,98.4,0
13/07/2004,5.5,0,97.5,0
14/07/2004,5.5,0,96,0
15/07/2004,5.4,0,93,0
16/07/2004,5.4,0,90,0
17/07/2004,5.4,0,87,0
18/07/2004,5.3,0,84,0
19/07/2004,5.3,0,81,0
20/07/2004,5.2,0,78,0
21/07/2004,5.1,0,75,0
22/07/2004,4.9,0,72.6,0
23/07/2004,4.6,0,70.2,0
24/07/2004,4.3,0,67.8,0
25/07/2004,4,0,65.4,0
26/07/2004,4.1,0,63,0
27/07/2004,3.9,0,60.6,0
28/07/2004,3.6,0,58.2,0
29/07/2004,3.6,0,55.8,0
30/07/2004,3.6,0,53.4,0
31/07/2004,3.5,0,51,0
01/08/2004,3.5,0,48.6,0
02/08/2004,3.4,0,46.2,0
03/08/2004,3.3,0,43.8,0
04/08/2004,3.3,0,41.4,0
05/08/2004,3.2,0,39,0
06/08/2004,3.2,0,36.6,0
07/08/2004,3.1,0,34.2,0
08/08/2004,3,0,31.8,0
09/08/2004,3,0,29.4,0
10/08/2004,2.9,0,27,0
11/08/2004,2.8,0,0,0
12/08/2004,2.7,0,0,0
13/08/2004,2.7,0,0,0
14/08/2004,2.7,0,0,0
15/08/2004,2.6,0,0,0
16/08/2004,2.6,0,0,0
17/08/2004,2.5,0,0,0
18/08/2004,2.4,0,0,0
19/08/2004,2.4,0,0,0
20/08/2004,2.3,0,0,0
21/08/2004,2.2,0,0,0
22/08/2004,2.1,0,0,0
23/08/2004,2,0,0,0
24/08/2004,1.9,0,0,0
25/08/2004,1.8,0,0,0
26/08/2004,1.7,0,0,0
27/08/2004,1.6,0,0,0
28/08/2004,1.5,0,0,0
29/08/2004,1.4,0,0,0
30/08/2004,1.3,0,0,0
31/08/2004,1.3,0,0,0
01/09/2004,1.2,0,0,0
02/09/2004,1.1,0,0,0
03/09/2004,1,0,0,0
04/09/2004,0.9,0,0,0
05/09/2004,0.9,0,0,0
06/09/2004,1.7,0,0,0
07/09/2004,1.7,0,0,0
08/09/2004,1.9,0,0,0
09/09/2004,1.9,0,0,0
10/09/2004,2.5,0,0,0
11/09/2004,2.5,0,0,0
12/09/2004,2.4,0,0,0
13/09/2004,2.3,0,0,0
14/09/2004,2.15,0,0,0
15/09/2004,2.1,0,0,0
16/09/2004,2,0,0,0
17/09/2004,2,0,0,0
18/09/2004,1.9,0,0,0
19/09/2004,1.8,0,0,0
20/09/2004,3.2,0,0,0
21/09/2004,4.5,0,0,0
22/09/2004,5.4,0,0,0
23/09/2004,6.5,0,0,0
24/09/2004,7.7,0,0,0
25/09/2004,8.9,0,0,0
26/09/2004,9.8,0,0,0
27/09/2004,10.7,0,0,0
28/09/2004,11.7,0,0,0
29/09/2004,12.2,0,0,0
30/09/2004,13.7,0,0,0
01/10/2004,14.2,0,0,0
02/10/2004,15.3,0,0,0
03/10/2004,17.1,0,0,0
04/10/2004,17.7,0,0,0
05/10/2004,18.3,0,0,0
06/10/2004,18.6,0,0,0
07/10/2004,18.6,0,0,0
08/10/2004,18.6,0,0,0
09/10/2004,18.5,0,0,0
10/10/2004,18.4,0,0,0
11/10/2004,18.9,0,0,0
12/10/2004,19.2,0,0,0
13/10/2004,19.2,0,0,0
14/10/2004,19.2,0,0,0
15/10/2004,19.1,0,0,0
16/10/2004,19,0,0,0
17/10/2004,18.9,0,0,0
18/10/2004,19.9,0,0,0
19/10/2004,20.3,0,0,0
20/10/2004,20.5,0,0,0
21/10/2004,21,0,0,0
22/10/2004,22.2,0,0,0
23/10/2004,22.9,0,0,0
24/10/2004,23.4,0,0,0
25/10/2004,23.4,0,0,0
26/10/2004,24.8,0,0,0
27/10/2004,27.7,0,0,0
28/10/2004,29.8,0,0,0
29/10/2004,33.1,0,0,0
30/10/2004,37.4,0,0,33
31/10/2004,45,0,40.77,59
01/11/2004,49.6,0,175,72
02/11/2004,52,0,275,78
03/11/2004,54.4,0,281,78
04/11/2004,57,0,285.6,78
05/11/2004,58,0,285.6,78
06/11/2004,63.7,20,389.73,101
07/11/2004,74.5,50,475,170
08/11/2004,92.8,57,587,250
09/11/2004,109.2,129,675,284
10/11/2004,119.7,133,699,292
11/11/2004,128.1,128,708,292
12/11/2004,131,123,713,292
13/11/2004,146.4,144,773,437
14/11/2004,173.7,158,808,491
15/11/2004,184.8,160,814,502
16/11/2004,192.4,164,819,502
17/11/2004,196.3,166,824,502
18/11/2004,197.1,166,824,502
19/11/2004,197.9,166,822,502
20/11/2004,198.7,165,819,502
21/11/2004,198.7,164,816,502
22/11/2004,198.7,163,813,502
23/11/2004,198.7,162,810,502
24/11/2004,198.7,161,807,501
25/11/2004,197.9,160,804,500
26/11/2004,198.7,159,801,499
27/11/2004,216.6,160,801,499
28/11/2004,225.1,160,801,498
29/11/2004,247,159,798,496
30/11/2004,283.6,159,796,495
01/12/2004,324.2,158,793,494
02/12/2004,363,158,790,492
03/12/2004,401.3,157,788,489
04/12/2004,440.3,157,786,486
05/12/2004,478.4,156,783,483
06/12/2004,516.7,156,781,480
07/12/2004,553.8,155,778,478
08/12/2004,588.1,155,776,476
09/12/2004,616.5,145,783,474
10/12/2004,643.9,131,793,472
11/12/2004,674.1,122,800,469
12/12/2004,706.1,110,807,469
13/12/2004,728.9,106,808,463
14/12/2004,749.2,102,810,460
15/12/2004,773.8,100,811,458
16/12/2004,790.2,98,811,455
17/12/2004,806.8,96,811,452
18/12/2004,812.3,94,821,449
19/12/2004,817.8,92,833,446
20/12/2004,822,90,845,443
21/12/2004,823.4,89,857,440
22/12/2004,823.4,87.5,868,437
23/12/2004,823.4,86.5,878,434
24/12/2004,823.4,86,888,431
25/12/2004,823.4,85,899,428
26/12/2004,823.4,83,910,424
27/12/2004,823.4,81,922,421
28/12/2004,823.4,79,941,417
29/12/2004,820.7,77,954,413
30/12/2004,815.1,75,965,409
31/12/2004,810.9,73,975,405
01/01/2005,805.4,71,986,401
02/01/2005,799.9,69,996,397
03/01/2005,794.4,67,1007,393
04/01/2005,790.2,65.5,1018,389
05/01/2005,791.6,64,1029,385
06/01/2005,3231,759,3036,2973
07/01/2005,809.6,62,1049,377
08/01/2005,822.1,61.5,1060,373
09/01/2005,829,61,1073,369
10/01/2005,836,60.5,1086,365
11/01/2005,843,60,1102,361
12/01/2005,850,59.5,1118,357
13/01/2005,855.6,59,1134,353
14/01/2005,861.2,59,1149,349
15/01/2005,866.9,59,1164,345
16/01/2005,872.5,58.5,1179,341
17/01/2005,876.8,58.5,1194,337
18/01/2005,878.2,58.5,1209,334
19/01/2005,875.3,58,1225,331
20/01/2005,869.7,58,1243,327
21/01/2005,864.1,58,1261,323
22/01/2005,858.4,57.5,1279,319
23/01/2005,852.8,57.5,1297,315
24/01/2005,850,57.5,1315,311
25/01/2005,854.2,57,1333,307
26/01/2005,859.8,57,1351,303
27/01/2005,864,57,1369,298
28/01/2005,864,57,1387,294
29/01/2005,862.6,56.5,1405,290
30/01/2005,861.2,56.5,1423,286
31/01/2005,858.4,56.5,1440,282
01/02/2005,851.4,56.5,1458,275
02/02/2005,842.9,56,1476,274
03/02/2005,834.6,56,1494,270
04/02/2005,829,56,1510,266
05/02/2005,824.8,56,1526,262
06/02/2005,822,55.5,1542,260
07/02/2005,817.8,55.5,1558,258
08/02/2005,815.1,55.5,1573,256
09/02/2005,810.9,54.5,1588,254
10/02/2005,806.8,53.5,1604,252
11/02/2005,798.5,52.5,1620,250
12/02/2005,792.9,51.6,1635,248
13/02/2005,783.3,50.8,1649,246
14/02/2005,771,50,1664,244
15/02/2005,756,49.2,1679,242
16/02/2005,742.4,48.4,1695,240
17/02/2005,728.9,47.6,1711,238
18/02/2005,715.6,46.8,1727,236
19/02/2005,702,46,1741,233
20/02/2005,688.7,45.2,1755,231
21/02/2005,674.1,44.1,1769,229
22/02/2005,658.3,43.6,1781,227
23/02/2005,633.4,42.8,1797,225
24/02/2005,610,42,1813,223
25/02/2005,586.8,41.2,1829,220
26/02/2005,562.6,40.4,1845,218
27/02/2005,537.6,39.8,1860,216
28/02/2005,515.5,38.2,1874,214
01/03/2005,495,36.4,1887,211
02/03/2005,472.5,34.6,1900,208
03/03/2005,450.5,32.6,1914,205
04/03/2005,428.9,30.6,1926,202
05/03/2005,407.9,28.6,1938,199
06/03/2005,387.3,26.6,1950,196
07/03/2005,368.2,24.6,1958,193
08/03/2005,351.5,22.6,1964,191
09/03/2005,336.2,20.6,1970,189
10/03/2005,323.2,18.6,1975,187
11/03/2005,311.4,16.6,1979,184
12/03/2005,300.7,14.8,1982,182
13/03/2005,288.3,13.4,1982,180
14/03/2005,278.9,12,1982,178
15/03/2005,267.8,10.4,1982,176
16/03/2005,258.6,8.6,1983,173
17/03/2005,250.5,6.8,1980,171
18/03/2005,243.4,5,1977,169
19/03/2005,236.4,3.2,1973,167
20/03/2005,230.3,1.9,1968,165
21/03/2005,225.1,1.1,1963,163
22/03/2005,223.4,0.4,1955,160
23/03/2005,222.5,0,1947,157
24/03/2005,221.7,0,1939,154
25/03/2005,220.8,0,1931,151
26/03/2005,220,0,1923,148
27/03/2005,219.2,0,1915,145
28/03/2005,218.3,0,1907,142
29/03/2005,217.5,0,1899,139
30/03/2005,216.6,0,1891,136
31/03/2005,215.8,0,1883,133
01/04/2005,214.9,0,1873,129
02/04/2005,214.1,0,1864,126
03/04/2005,213.3,0,1855,123
04/04/2005,212.5,0,1846,120
05/04/2005,214.9,0,1837,126
06/04/2005,236.4,0,1870,170
07/04/2005,235.5,0,1861,177
08/04/2005,257.7,0,1852,177
09/04/2005,256.8,0,1843,175
10/04/2005,255.9,0,1834,173
11/04/2005,255,0,1825,170
12/04/2005,254.1,0,1816,170
13/04/2005,253.2,0,1807,168
14/04/2005,252.3,0,1794,166
15/04/2005,251.4,0,1784,164
16/04/2005,250.5,0,1775,162
17/04/2005,249.6,0,1766,160
18/04/2005,248.7,0,1757,158
19/04/2005,247.8,0,1748,156
20/04/2005,246.9,0,1739,154
21/04/2005,246,0,1730,152
22/04/2005,245.2,0,1721,150
23/04/2005,244.3,0,1712,148
24/04/2005,243.4,0,1703,146
25/04/2005,242.5,0,1694,143
26/04/2005,241.6,0,1685,141
27/04/2005,240.8,0,1676,139
28/04/2005,239.9,0,1667,137
29/04/2005,239,0,1658,135
30/04/2005,237.3,0,1649,133
01/05/2005,235.5,0,1640,131
02/05/2005,238.1,0,1631,129
03/05/2005,236.4,0,1622,127
04/05/2005,234.6,0,1613,125
05/05/2005,232.9,0,1604,123
06/05/2005,231.2,0,1595,121
07/05/2005,231.2,0,1586,119
08/05/2005,229.4,0,1577,117
09/05/2005,227.7,0,1568,115
10/05/2005,226,0,1559,113
11/05/2005,224.3,0,1550,110
12/05/2005,222.6,0,1541,108
13/05/2005,220.9,0,1532,106
14/05/2005,219.2,0,1523,104
15/05/2005,217.5,0,1514,102
16/05/2005,215.8,0,1505,100
17/05/2005,214.1,0,1496,98
18/05/2005,212.5,0,1487,96
19/05/2005,210,0,1478,94
20/05/2005,207.5,0,1469,92
21/05/2005,205.1,0,1460,90
22/05/2005,202.7,0,1451,88
23/05/2005,200.3,0,1442,86
24/05/2005,197.9,0,1433,84
25/05/2005,195.5,0,1424,82
26/05/2005,193.2,0,1415,80
27/05/2005,190.9,0,1406,78
28/05/2005,188.7,0,1397,76
29/05/2005,186.3,0,1388,74
30/05/2005,184,0,1379,72
31/05/2005,181.8,0,1370,70
01/06/2005,179.5,0,1361,68
02/06/2005,177.3,0,1352,66
03/06/2005,175.1,0,1343,64
04/06/2005,173.7,0,1334,62
05/06/2005,171.5,0,1325,60
06/06/2005,169.4,0,1316,58
07/06/2005,167.2,0,1307,56
08/06/2005,165.1,0,1298,54
09/06/2005,163.7,0,1289,54
10/06/2005,1177,427,1794,1908
11/06/2005,1153,425,1797,1900
12/06/2005,1130,423,1800,1892
13/06/2005,155.6,0,1253,48
14/06/2005,153.6,0,1244,47
15/06/2005,151.6,0,1235,46
16/06/2005,149.6,0,1226,45
17/06/2005,147.7,0,1217,44
18/06/2005,145.7,0,1208,44
19/06/2005,143.8,0,1199,42
20/06/2005,141.9,0,1190,41
21/06/2005,143.2,0,1181,40
22/06/2005,141.9,0,1172,39
23/06/2005,140.7,0,1163,38
24/06/2005,138.9,0,1154,37
25/06/2005,137,0,1145,36
26/06/2005,135.2,0,1136,35
27/06/2005,133.4,0,1127,34
28/06/2005,131.6,0,1118,33
29/06/2005,129.9,0,1109,32
30/06/2005,128.1,0,1100,31
01/07/2005,126.4,0,1091,30
02/07/2005,124.7,0,1082,29
03/07/2005,123,0,1073,28
04/07/2005,121.3,0,1064,27
05/07/2005,119.7,0,1055,26
06/07/2005,118.6,0,1046,25
07/07/2005,117,0,1037,24
08/07/2005,115.4,0,1028,23
09/07/2005,113.8,0,1019,22
10/07/2005,112.3,0,1010,21
11/07/2005,110.7,0,1001,20
12/07/2005,109.2,0,992,19
13/07/2005,107.7,0,983,18
14/07/2005,106.2,0,974,17
15/07/2005,105.2,0,965,16
16/07/2005,103.8,0,956,15
17/07/2005,102.3,0,947,14
18/07/2005,100.9,0,938,13
19/07/2005,99.5,0,929,12
20/07/2005,98.6,0,920,11
21/07/2005,99.5,0,911,15
22/07/2005,98.1,0,902,14
23/07/2005,97.2,0,893,13
24/07/2005,96.3,0,893,13
25/07/2005,95,0,886,12
26/07/2005,94.1,0,877,11
27/07/2005,93.3,0,868,10
28/07/2005,92.4,0,859,9
29/07/2005,91.5,0,850,9
30/07/2005,90.7,0,841,8
31/07/2005,89.9,0,832,7
01/08/2005,89,0,823,6
02/08/2005,88.2,0,814,5
03/08/2005,87.4,0,805,4
04/08/2005,86.6,0,796,3
05/08/2005,85.8,0,787,2
06/08/2005,85,0,778,0
07/08/2005,84.2,0,769,0
08/08/2005,83.5,0,760,0
09/08/2005,83.1,0,751,0
10/08/2005,82.3,0,742,0
11/08/2005,81.6,0,733,0
12/08/2005,80.8,0,724,0
13/08/2005,80.1,0,715,0
14/08/2005,79.4,0,706,0
15/08/2005,80.5,0,697,0
16/08/2005,81.6,0,688,0
17/08/2005,83.3,0,680,0
18/08/2005,82.7,0,671,0
19/08/2005,81.9,0,662,0
20/08/2005,81.2,0,653,0
21/08/2005,80.5,0,644,0
22/08/2005,79.7,0,635,0
23/08/2005,79.4,0,626,0
24/08/2005,78.7,0,617,0
25/08/2005,77.9,0,608,0
26/08/2005,83.5,0,599,0
27/08/2005,83.1,0,590,0
28/08/2005,82.3,0,581,0
29/08/2005,81.6,0,572,0
30/08/2005,80.8,0,563,0
31/08/2005,80.1,0,554,0
01/09/2005,79.4,0,545,0
02/09/2005,79,0,536,0
03/09/2005,78.3,0,527,0
04/09/2005,72.9,0,518,0
05/09/2005,64.8,0,513.56,0
06/09/2005,56.7,0,509.3,0
07/09/2005,52.4,0,505,0
08/09/2005,50.4,0,501,0
09/09/2005,45.7,0,497,0
10/09/2005,40.1,0,492.6,8
11/09/2005,36.2,0,492,15
12/09/2005,32.5,0,492,15
13/09/2005,29,0,490,15
14/09/2005,25.1,0,486,15
15/09/2005,21.6,0,482,14
16/09/2005,18,0,478,13
17/09/2005,14.9,0,474,12
18/09/2005,11.8,0,469,11
19/09/2005,10,0,464,10
20/09/2005,9.1,0,458,9
21/09/2005,9,0,451,8
22/09/2005,8.9,0,444,7
23/09/2005,10.2,0,439,6
24/09/2005,10.1,0,432,5
25/09/2005,14.6,0,427,11
26/09/2005,15.3,0,422,11
27/09/2005,15.2,0,417,10
28/09/2005,16.5,0,412,9
29/09/2005,18.3,0,407,8
30/09/2005,18.18,0,402,9
01/10/2005,18.18,0,397,9
02/10/2005,18.08,0,392,9
03/10/2005,18.08,0,387,8
04/10/2005,18.3,0,382,7
05/10/2005,18.4,0,377,6
06/10/2005,18.4,0,372,5
07/10/2005,18.3,0,367,4
08/10/2005,18.2,0,362,3
09/10/2005,18.2,0,357,2
10/10/2005,18.2,0,352,1
11/10/2005,18.2,0,348,1
12/10/2005,20.7,0,348,16
13/10/2005,37.4,0,351,33
14/10/2005,104.3,0,499,123
15/10/2005,177.3,0,532,152
16/10/2005,220.9,0,532,163
17/10/2005,251.4,0,530,163
18/10/2005,280.8,0,525,163
19/10/2005,322.2,0,529,170
20/10/2005,373.4,32,539,188
21/10/2005,433.3,32,537,206
22/10/2005,503.4,32,535,218
23/10/2005,571.5,45,565,233
24/10/2005,642.6,78,587,250
25/10/2005,708.9,94,615,271
26/10/2005,790.2,111,680,305
27/10/2005,873.9,139,783,386
28/10/2005,1211,361,1446,836
29/10/2005,1426.1,462,1504,1075
30/10/2005,1487.1,523,1540,1177
31/10/2005,1539.4,550,1550,1235
01/11/2005,1582.4,569,1570,1259
02/11/2005,1622,584,1580,1259
03/11/2005,1653,596,1584,1268
04/11/2005,1693,596,1580,1284
05/11/2005,1739,617,1709,1310
06/11/2005,1786,631,1721,1371
07/11/2005,1955,726,1953,1739
08/11/2005,2161,745,2117,2080
09/11/2005,2268,756,2257,2387
10/11/2005,2351,732,2386,2591
11/11/2005,2384,676,2481,2690
12/11/2005,2424,658,2532,2728
13/11/2005,2444,647,2567,2753
14/11/2005,2455,651,2567,2753
15/11/2005,2466,654,2565,2753
16/11/2005,2478,654,2563,2753
17/11/2005,2489,654,2552,2753
18/11/2005,2501,652,2542,2753
19/11/2005,2518,651,2530,2750
20/11/2005,2527,649,2518,2746
21/11/2005,2550,647,2506,2743
22/11/2005,2609,654,2567,2817
23/11/2005,2755,674,2616,2908
24/11/2005,2886,765,2794,2986
25/11/2005,2826,784,2930,2986
26/11/2005,2842,804,3074,3031
27/11/2005,2823,782,3139,2908
28/11/2005,2823,794,3104,2908
29/11/2005,2829,797,3074,2908
30/11/2005,2829,797,3052,2908
01/12/2005,2826,797,3052,2908
02/12/2005,3002,797,3052,2908
03/12/2005,3015,831,3262,3120
04/12/2005,2982,881,3262,3080
05/12/2005,2999,832,3074,3013
06/12/2005,3018,832,2966,2960
07/12/2005,3054,832,2930,2960
08/12/2005,2915,832,2936,2934
09/12/2005,2823,832,2936,2830
10/12/2005,2823,840,2892,2640
11/12/2005,2877,810,2924,2703
12/12/2005,2950,771,2996,2740
13/12/2005,3090,881,3166,2843
14/12/2005,3090,881,3062,2973
15/12/2005,3073,881,3032,2986
16/12/2005,3104,881,3052,3040
17/12/2005,3124,881,3062,3053
18/12/2005,3114,881,3078,3040
19/12/2005,2902,792,2956,2866
20/12/2005,2937,806,2914,2804
21/12/2005,2986,824,2944,2855
22/12/2005,3028,812,2992,2908
23/12/2005,3054,800,3052,2947
24/12/2005,3087,788,3088,2960
25/12/2005,3093,760,3150,2973
26/12/2005,3104,748,3176,2986
27/12/2005,3118,760,3176,2986
28/12/2005,3131,755,3176,2986
29/12/2005,3148,760,3160,2986
30/12/2005,3205,763,3147,2986
31/12/2005,3231,764,3131,2986
01/01/2006,3231,763,3116,2986
02/01/2006,3231,762,3100,2986
03/01/2006,3231,760,3084,2986
04/01/2006,3231,759,3068,2973
05/01/2006,3231,759,3052,2973
06/01/2006,3231,759,3036,2973
07/01/2006,3231,758,3020,2973
08/01/2006,3231,757,3004,2973
09/01/2006,3231,757,2988,2973
10/01/2006,3231,757,2972,2973
11/01/2006,3231,755,2956,2973
12/01/2006,3231,754,2940,2960
13/01/2006,3231,754,2924,2960
14/01/2006,3231,753,2908,2960
15/01/2006,3231,752,2892,2960
16/01/2006,3231,751,2876,2960
17/01/2006,3231,750,2860,2960
18/01/2006,3231,749,2845,2947
19/01/2006,3231,747,2829,2947
20/01/2006,3231,745,2813,2947
21/01/2006,3171,743,2797,2947
22/01/2006,3145,741,2781,2934
23/01/2006,3128,739,2765,2934
24/01/2006,3114,737,2749,2934
25/01/2006,3107,735,2734,2921
26/01/2006,3093,733,2718,2921
27/01/2006,3085,731,2702,2908
28/01/2006,3077,729,2686,2895
29/01/2006,3069,727,2671,2882
30/01/2006,3055,725,2655,2866
31/01/2006,3045,723,2640,2855
01/02/2006,3035,721,2624,2843
02/02/2006,3025,719,2609,2830
03/02/2006,3015,717,2593,2817
04/02/2006,3009,715,2577,2804
05/02/2006,3002,713,2557,2792
06/02/2006,2995,711,2538,2779
07/02/2006,2989,709,2518,2779
08/02/2006,2982,707,2498,2779
09/02/2006,2973,705,2479,2779
10/02/2006,2963,703,2459,2766
11/02/2006,2953,701,2440,2759
12/02/2006,2944,699,2420,2753
13/02/2006,2931,697,2400,2746
14/02/2006,2921,695,2380,2740
15/02/2006,2912,693,2361,2734
16/02/2006,2905,691,2341,2728
17/02/2006,2896,689,2322,2721
18/02/2006,2889,687,2302,2715
19/02/2006,2883,685,2283,2708
20/02/2006,2877,683,2263,2703
21/02/2006,2867,681,2243,2696
22/02/2006,2858,679,2223,2690
23/02/2006,2851,677,2203,2683
24/02/2006,2842,675,2187,2676
